RF,nodes Count,accuracy,
RF_20_t19_pruned_with_sigma_0_0,213,0.7232270480773475,
RF_20_t19_pruned_with_sigma_0_1,242,0.767021768219373,
RF_20_t19_pruned_with_sigma_0_2,215,0.6757469751481727,
RF_20_t19_pruned_with_sigma_0_3,244,0.5753199469516834,
RF_20_t20,161,0.7271583368888758,
RF_20_t20_pruned_with_sigma_0_0,190,0.728018184006208,
RF_20_t20_pruned_with_sigma_0_1,222,0.6732899868378911,
RF_20_t20_pruned_with_sigma_0_2,192,0.6074750659331498,
RF_20_t20_pruned_with_sigma_0_3,207,0.5644482958105713,
RF_20_t21,154,0.7258376509125013,
RF_20_t21_pruned_with_sigma_0_0,171,0.7555971924983902,
RF_20_t21_pruned_with_sigma_0_1,210,0.6577806209542737,
RF_20_t21_pruned_with_sigma_0_2,179,0.6157980202890382,
RF_20_t21_pruned_with_sigma_0_3,185,0.5900310841179105,
RF_20_t22,141,0.709898290736614,
RF_20_t22_pruned_with_sigma_0_0,155,0.7605724810066128,
RF_20_t22_pruned_with_sigma_0_1,196,0.6477686471698447,
RF_20_t22_pruned_with_sigma_0_2,166,0.6201897188424135,
RF_20_t22_pruned_with_sigma_0_3,158,0.6165965790965791,
RF_20_t23,132,0.7043701389509772,
RF_20_t23_pruned_with_sigma_0_0,138,0.7555971123336394,
RF_20_t23_pruned_with_sigma_0_1,177,0.5897547137816599,
RF_20_t23_pruned_with_sigma_0_2,148,0.6193298104226248,
RF_20_t23_pruned_with_sigma_0_3,143,0.6211726282834067,
RF_20_t24,126,0.7040630277905728,
RF_20_t24_pruned_with_sigma_0_0,126,0.7513589670026796,
RF_20_t24_pruned_with_sigma_0_1,157,0.6144466642221132,
RF_20_t24_pruned_with_sigma_0_2,138,0.6150608865429225,
RF_20_t24_pruned_with_sigma_0_3,126,0.6477995011677646,
RF_20_t25,112,0.724609182693015,
RF_20_t25_pruned_with_sigma_0_0,109,0.7572249424794336,
RF_20_t25_pruned_with_sigma_0_1,124,0.6554773320491882,
RF_20_t25_pruned_with_sigma_0_2,116,0.6673012414030378,
RF_20_t25_pruned_with_sigma_0_3,107,0.682534175647948,
RF_5,1425,0.8446301971751075,
RF_10,14435,0.8591875736336814,
RF_15,48809,0.8615215703539058,
RF_20,94981,0.8627193449049736,
