RF,nodes Count,accuracy,
RF_10_t25_pruned_with_sigma_0_2,37,0.6989172430979214,
RF_10_t25_pruned_with_sigma_0_3,40,0.6881835519675173,
RF_15_t2,20867,0.7566011849216572,
RF_15_t2_pruned_with_sigma_0_0,11512,0.8266668026270846,
RF_15_t2_pruned_with_sigma_0_1,8457,0.7270843537810723,
RF_15_t2_pruned_with_sigma_0_2,13280,0.6797661433513529,
RF_15_t2_pruned_with_sigma_0_3,17863,0.6841167075060692,
RF_15_t3,8388,0.7508173344653779,
RF_15_t3_pruned_with_sigma_0_0,9603,0.6560172297980776,
RF_15_t3_pruned_with_sigma_0_1,3451,0.8228506274090952,
RF_15_t3_pruned_with_sigma_0_2,2848,0.8239176093507241,
RF_15_t3_pruned_with_sigma_0_3,3184,0.7978832450038323,
RF_15_t4,3958,0.7387007947357945,
RF_15_t4_pruned_with_sigma_0_0,7862,0.6529509531389598,
RF_15_t4_pruned_with_sigma_0_1,2995,0.7270845021400782,
RF_15_t4_pruned_with_sigma_0_2,1918,0.8083840791073218,
RF_15_t4_pruned_with_sigma_0_3,1549,0.8162673922465181,
RF_15_t5,2135,0.7114172289500021,
RF_15_t5_pruned_with_sigma_0_0,6255,0.6438008704627184,
RF_15_t5_pruned_with_sigma_0_1,2765,0.7069506742941674,
RF_15_t5_pruned_with_sigma_0_2,1714,0.6922491690048443,
RF_15_t5_pruned_with_sigma_0_3,1306,0.6904659812850644,
RF_15_t6,1294,0.6963675886906764,
RF_15_t6_pruned_with_sigma_0_0,4776,0.6758181742092889,
RF_15_t6_pruned_with_sigma_0_1,2571,0.7253503506856911,
RF_15_t6_pruned_with_sigma_0_2,1593,0.6508311117246457,
RF_15_t6_pruned_with_sigma_0_3,1205,0.6536971660401742,
RF_15_t7,803,0.6760501278842749,
RF_15_t7_pruned_with_sigma_0_0,3525,0.7373183221861666,
RF_15_t7_pruned_with_sigma_0_1,2363,0.7319169440865034,
RF_15_t7_pruned_with_sigma_0_2,1479,0.6482811408096998,
RF_15_t7_pruned_with_sigma_0_3,1136,0.658514069105694,
RF_15_t8,523,0.7043501657233056,
RF_15_t8_pruned_with_sigma_0_0,2522,0.7253849741225842,
RF_15_t8_pruned_with_sigma_0_1,2166,0.719900280523074,
RF_15_t8_pruned_with_sigma_0_2,1391,0.6398473595981187,
RF_15_t8_pruned_with_sigma_0_3,1074,0.648164687954635,
RF_15_t9,316,0.6633495822368435,
RF_15_t9_pruned_with_sigma_0_0,1811,0.7132502913809358,
RF_15_t9_pruned_with_sigma_0_1,1974,0.7134511563823326,
RF_15_t9_pruned_with_sigma_0_2,1303,0.6423478917195724,
RF_15_t9_pruned_with_sigma_0_3,1008,0.6331982146001109,
RF_15_t10,185,0.6495159354080531,
RF_15_t10_pruned_with_sigma_0_0,1293,0.6244306732599748,
RF_15_t10_pruned_with_sigma_0_1,1794,0.7113839966689257,
RF_15_t10_pruned_with_sigma_0_2,1229,0.6490644435495188,
RF_15_t10_pruned_with_sigma_0_3,947,0.6425480195427433,
RF_15_t11,110,0.5783659661773737,
RF_15_t11_pruned_with_sigma_0_0,935,0.6294812460847364,
RF_15_t11_pruned_with_sigma_0_1,1599,0.6855323251915217,
RF_15_t11_pruned_with_sigma_0_2,1152,0.6427147708067589,
RF_15_t11_pruned_with_sigma_0_3,906,0.6459489627644983,
RF_15_t12,67,0.501250121276015,
RF_15_t12_pruned_with_sigma_0_0,689,0.5435151384072914,
RF_15_t12_pruned_with_sigma_0_1,1450,0.6912148865888508,
RF_15_t12_pruned_with_sigma_0_2,1075,0.6386974064465345,
RF_15_t12_pruned_with_sigma_0_3,859,0.6493489977500182,
RF_15_t13,34,0.40006659828358015,
RF_15_t13_pruned_with_sigma_0_0,557,0.5680973680350574,
RF_15_t13_pruned_with_sigma_0_1,1298,0.7138653757981848,
RF_15_t13_pruned_with_sigma_0_2,1007,0.6278311403661697,
RF_15_t13_pruned_with_sigma_0_3,813,0.6195318816718134,
RF_15_t14,9,0.2539336331811648,
RF_15_t14_pruned_with_sigma_0_0,500,0.5581149729530301,
RF_15_t14_pruned_with_sigma_0_1,1172,0.6859482403940954,
RF_15_t14_pruned_with_sigma_0_2,928,0.6408488275608699,
RF_15_t14_pruned_with_sigma_0_3,775,0.6328164520568563,
RF_15_t15,3,0.11943386865723389,
RF_15_t15_pruned_with_sigma_0_0,457,0.5643652692818565,
RF_15_t15_pruned_with_sigma_0_1,1041,0.6317817581920503,
RF_15_t15_pruned_with_sigma_0_2,858,0.6323496990955365,
RF_15_t15_pruned_with_sigma_0_3,714,0.6183663108389433,
RF_15_t16,2,0.11656670189050541,
RF_15_t16_pruned_with_sigma_0_0,433,0.5611502533586551,
RF_15_t16_pruned_with_sigma_0_1,931,0.6291819164101069,
RF_15_t16_pruned_with_sigma_0_2,798,0.6159321840547332,
RF_15_t16_pruned_with_sigma_0_3,667,0.5817159066917419,
RF_15_t17,1,0.09871666434732093,
RF_15_t17_pruned_with_sigma_0_0,412,0.5937158229131443,
RF_15_t17_pruned_with_sigma_0_1,826,0.6151150710689574,
RF_15_t17_pruned_with_sigma_0_2,746,0.6584492883728243,
RF_15_t17_pruned_with_sigma_0_3,627,0.5842332130939105,
RF_15_t18,1,0.09871666434732093,
RF_15_t18_pruned_with_sigma_0_0,393,0.5930654460678788,
RF_15_t18_pruned_with_sigma_0_1,742,0.6132978486559664,
RF_15_t18_pruned_with_sigma_0_2,675,0.6094824681577895,
RF_15_t18_pruned_with_sigma_0_3,585,0.5691666470538133,
RF_15_t19,1,0.09871666434732093,
RF_15_t19_pruned_with_sigma_0_0,372,0.6048321107266169,
RF_15_t19_pruned_with_sigma_0_1,646,0.6112317749145121,
RF_15_t19_pruned_with_sigma_0_2,633,0.6110157127572775,
RF_15_t19_pruned_with_sigma_0_3,557,0.5681496875466809,
RF_15_t20,1,0.09871666434732093,
RF_15_t20_pruned_with_sigma_0_0,363,0.6427819332113262,
RF_15_t20_pruned_with_sigma_0_1,559,0.5907492860525739,
RF_15_t20_pruned_with_sigma_0_2,587,0.5724160943341027,
RF_15_t20_pruned_with_sigma_0_3,529,0.5615002867371006,
RF_15_t21,1,0.09871666434732093,
RF_15_t21_pruned_with_sigma_0_0,344,0.7011833670511183,
RF_15_t21_pruned_with_sigma_0_1,501,0.5971496048345958,
RF_15_t21_pruned_with_sigma_0_2,529,0.5422167141305985,
RF_15_t21_pruned_with_sigma_0_3,490,0.5408160590584659,
RF_15_t22,1,0.09871666434732093,
RF_15_t22_pruned_with_sigma_0_0,317,0.7159995805888532,
RF_15_t22_pruned_with_sigma_0_1,450,0.6177647564961101,
RF_15_t22_pruned_with_sigma_0_2,478,0.5603660605951732,
RF_15_t22_pruned_with_sigma_0_3,450,0.5542655683604205,
RF_15_t23,1,0.09871666434732093,
RF_15_t23_pruned_with_sigma_0_0,278,0.78870125138304,
RF_15_t23_pruned_with_sigma_0_1,407,0.6209318442819051,
RF_15_t23_pruned_with_sigma_0_2,432,0.5649986887168112,
RF_15_t23_pruned_with_sigma_0_3,414,0.5813989149133009,
RF_15_t24,1,0.09871666434732093,
RF_15_t24_pruned_with_sigma_0_0,203,0.7952844740091826,
RF_15_t24_pruned_with_sigma_0_1,364,0.658117776346937,
RF_15_t24_pruned_with_sigma_0_2,391,0.6073164462295846,
RF_15_t24_pruned_with_sigma_0_3,384,0.605766630731818,
