RF,nodes Count,accuracy,
RF_20_t19_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t19_pruned_with_sigma_0_1,22,0.4296092003478644,
RF_20_t19_pruned_with_sigma_0_2,50,0.6966949385055397,
RF_20_t19_pruned_with_sigma_0_3,64,0.7185753431850819,
RF_20_t20,1,0.24171349360811673,
RF_20_t20_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t20_pruned_with_sigma_0_1,17,0.39415759780779663,
RF_20_t20_pruned_with_sigma_0_2,42,0.6649058286937366,
RF_20_t20_pruned_with_sigma_0_3,54,0.7197180044381312,
RF_20_t21,1,0.24171349360811673,
RF_20_t21_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t21_pruned_with_sigma_0_1,14,0.3770373936436643,
RF_20_t21_pruned_with_sigma_0_2,39,0.6523010807292453,
RF_20_t21_pruned_with_sigma_0_3,48,0.6840797368156187,
RF_20_t22,1,0.24171349360811673,
RF_20_t22_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t22_pruned_with_sigma_0_1,11,0.36846865656673344,
RF_20_t22_pruned_with_sigma_0_2,33,0.510927083421901,
RF_20_t22_pruned_with_sigma_0_3,45,0.6678401056819595,
RF_20_t23,1,0.24171349360811673,
RF_20_t23_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t23_pruned_with_sigma_0_1,5,0.3215419338326403,
RF_20_t23_pruned_with_sigma_0_2,25,0.49292223771905563,
RF_20_t23_pruned_with_sigma_0_3,39,0.556229958761395,
RF_20_t24,1,0.24171349360811673,
RF_20_t24_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t24_pruned_with_sigma_0_1,3,0.3115997413437931,
RF_20_t24_pruned_with_sigma_0_2,21,0.4510498106263089,
RF_20_t24_pruned_with_sigma_0_3,32,0.5521736091323713,
RF_20_t25,1,0.24171349360811673,
RF_20_t25_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t25_pruned_with_sigma_0_1,2,0.32829311582124865,
RF_20_t25_pruned_with_sigma_0_2,7,0.39821440151002035,
RF_20_t25_pruned_with_sigma_0_3,22,0.6363092712472225,
RF_5,1485,0.8416621171462102,
RF_10,10363,0.858358557604452,
RF_15,16361,0.8588095170449301,
RF_20,17637,0.8599402114034239,
