RF,comparisons Count,accuracy,
RF_20_t14_pruned_with_sigma_0_0,330.0,0.4831445066512954,
RF_20_t14_pruned_with_sigma_0_1,333.8,0.531435121983914,
RF_20_t14_pruned_with_sigma_0_2,331.9,0.6162660751587697,
RF_20_t14_pruned_with_sigma_0_3,330.6,0.7232441193540371,
RF_20_t15,332.6,0.5174281791464169,
RF_20_t15_pruned_with_sigma_0_0,329.2,0.534835299116785,
RF_20_t15_pruned_with_sigma_0_1,332.2,0.5378211660664728,
RF_20_t15_pruned_with_sigma_0_2,330.0,0.600922798652201,
RF_20_t15_pruned_with_sigma_0_3,331.7,0.754684254866077,
RF_20_t16,332.7,0.5025220080179313,
RF_20_t16_pruned_with_sigma_0_0,331.0,0.5038087104112174,
RF_20_t16_pruned_with_sigma_0_1,331.1,0.5038087104112174,
RF_20_t16_pruned_with_sigma_0_2,327.6,0.5102906776406637,
RF_20_t16_pruned_with_sigma_0_3,330.8,0.7232684118283542,
RF_20_t17,325.2,0.5205854226939163,
RF_20_t17_pruned_with_sigma_0_0,326.5,0.5225034641534065,
RF_20_t17_pruned_with_sigma_0_1,326.7,0.5217508159804396,
RF_20_t17_pruned_with_sigma_0_2,332.3,0.5427044190934603,
RF_20_t17_pruned_with_sigma_0_3,336.2,0.7257458846258377,
RF_20_t18,326.2,0.5515406400981508,
RF_20_t18_pruned_with_sigma_0_0,325.9,0.5437479403197393,
RF_20_t18_pruned_with_sigma_0_1,326.5,0.5462000183151463,
RF_20_t18_pruned_with_sigma_0_2,329.6,0.5738301789811857,
RF_20_t18_pruned_with_sigma_0_3,328.4,0.769399950241986,
RF_20_t19,303.9,0.6027700907118481,
RF_20_t19_pruned_with_sigma_0_0,306.8,0.5929614044103662,
RF_20_t19_pruned_with_sigma_0_1,308.3,0.5989343084277113,
RF_20_t19_pruned_with_sigma_0_2,315.5,0.6363242226533483,
RF_20_t19_pruned_with_sigma_0_3,325.7,0.8307033473007692,
RF_20_t20,272.6,0.6029405152993219,
RF_20_t20_pruned_with_sigma_0_0,274.4,0.5961908238995152,
RF_20_t20_pruned_with_sigma_0_1,274.2,0.6009250828875317,
RF_20_t20_pruned_with_sigma_0_2,278.1,0.6126040657089914,
RF_20_t20_pruned_with_sigma_0_3,302.8,0.8445666574206715,
RF_20_t21,247.2,0.6578684995488857,
RF_20_t21_pruned_with_sigma_0_0,249.2,0.6409730748191999,
RF_20_t21_pruned_with_sigma_0_1,250.2,0.676540337252757,
RF_20_t21_pruned_with_sigma_0_2,255.5,0.7858312773004806,
RF_20_t21_pruned_with_sigma_0_3,270.8,0.844614865102051,
RF_20_t22,204.6,0.5556330112738361,
RF_20_t22_pruned_with_sigma_0_0,231.1,0.5492885343794953,
RF_20_t22_pruned_with_sigma_0_1,230.1,0.5450412272055788,
RF_20_t22_pruned_with_sigma_0_2,234.0,0.5909774590773346,
RF_20_t22_pruned_with_sigma_0_3,244.5,0.669353457947655,
RF_20_t23,150.1,0.5768766238518437,
RF_20_t23_pruned_with_sigma_0_0,176.7,0.5591003272410273,
RF_20_t23_pruned_with_sigma_0_1,178.7,0.5438038554532346,
RF_20_t23_pruned_with_sigma_0_2,172.1,0.5529329979545337,
RF_20_t23_pruned_with_sigma_0_3,186.9,0.6012699906328667,
RF_20_t24,120.2,0.5768295479722283,
RF_20_t24_pruned_with_sigma_0_0,138.0,0.5718732053094588,
RF_20_t24_pruned_with_sigma_0_1,141.4,0.5732084101241671,
RF_20_t24_pruned_with_sigma_0_2,134.6,0.614868108399375,
RF_20_t24_pruned_with_sigma_0_3,128.9,0.5989145962136575,
RF_20_t25,101.2,0.5688751420168053,
RF_20_t25_pruned_with_sigma_0_0,112.2,0.5804933995472734,
RF_20_t25_pruned_with_sigma_0_1,111.2,0.6033383701459225,
RF_20_t25_pruned_with_sigma_0_2,105.5,0.6101584277835168,
RF_20_t25_pruned_with_sigma_0_3,99.3,0.6508058384347677,
RF_5,125.0,0.5011738759049514,
RF_10,373.6,0.44659593082486565,
RF_15,735.2,0.4249644197188987,
RF_20,1172.0,0.41639425170852695,
