RF,comparisons Count,accuracy,
RF_15_t20_pruned_with_sigma_0_2,200.0,0.5724160943341027,
RF_15_t20_pruned_with_sigma_0_3,200.0,0.5615002867371006,
RF_15_t21,0.0,0.09871666434732093,
RF_15_t21_pruned_with_sigma_0_0,200.0,0.7011833670511183,
RF_15_t21_pruned_with_sigma_0_1,200.0,0.5971496048345958,
RF_15_t21_pruned_with_sigma_0_2,200.0,0.5422167141305985,
RF_15_t21_pruned_with_sigma_0_3,200.0,0.5408160590584659,
RF_15_t22,0.0,0.09871666434732093,
RF_15_t22_pruned_with_sigma_0_0,200.0,0.7159995805888532,
RF_15_t22_pruned_with_sigma_0_1,200.0,0.6177647564961101,
RF_15_t22_pruned_with_sigma_0_2,200.0,0.5603660605951732,
RF_15_t22_pruned_with_sigma_0_3,200.0,0.5542655683604205,
RF_15_t23,0.0,0.09871666434732093,
RF_15_t23_pruned_with_sigma_0_0,200.0,0.78870125138304,
RF_15_t23_pruned_with_sigma_0_1,200.0,0.6209318442819051,
RF_15_t23_pruned_with_sigma_0_2,200.0,0.5649986887168112,
RF_15_t23_pruned_with_sigma_0_3,200.0,0.5813989149133009,
RF_15_t24,0.0,0.09871666434732093,
RF_15_t24_pruned_with_sigma_0_0,199.0,0.7952844740091826,
RF_15_t24_pruned_with_sigma_0_1,200.0,0.658117776346937,
RF_15_t24_pruned_with_sigma_0_2,200.0,0.6073164462295846,
RF_15_t24_pruned_with_sigma_0_3,200.0,0.605766630731818,
RF_15_t25,0.0,0.09871666434732093,
RF_15_t25_pruned_with_sigma_0_0,100.0,0.7926178432906765,
RF_15_t25_pruned_with_sigma_0_1,200.0,0.7441677300504824,
RF_15_t25_pruned_with_sigma_0_2,200.0,0.6868504466371453,
RF_15_t25_pruned_with_sigma_0_3,200.0,0.6424509793577676,
RF_20_t2,200.6,0.7438172551143214,
RF_20_t2_pruned_with_sigma_0_0,306.7,0.7784503018761677,
RF_20_t2_pruned_with_sigma_0_1,315.2,0.7707338622327582,
RF_20_t2_pruned_with_sigma_0_2,319.6,0.767717149601828,
RF_20_t2_pruned_with_sigma_0_3,323.3,0.7654340686833875,
RF_20_t3,200.0,0.7447169523842085,
RF_20_t3_pruned_with_sigma_0_0,200.0,0.6939990082663507,
RF_20_t3_pruned_with_sigma_0_1,302.0,0.8202677521272275,
RF_20_t3_pruned_with_sigma_0_2,307.6,0.8014006354801552,
RF_20_t3_pruned_with_sigma_0_3,307.6,0.7662007525048624,
RF_20_t4,200.0,0.7267829106718042,
RF_20_t4_pruned_with_sigma_0_0,200.0,0.6856163132308217,
RF_20_t4_pruned_with_sigma_0_1,205.3,0.6393169745914944,
RF_20_t4_pruned_with_sigma_0_2,233.6,0.8143504517903957,
RF_20_t4_pruned_with_sigma_0_3,278.6,0.803083360730777,
RF_20_t5,200.0,0.7437672660020507,
RF_20_t5_pruned_with_sigma_0_0,200.0,0.7051991204026345,
RF_20_t5_pruned_with_sigma_0_1,200.4,0.6193007160549613,
RF_20_t5_pruned_with_sigma_0_2,205.5,0.7079331130139999,
RF_20_t5_pruned_with_sigma_0_3,210.2,0.6912322784056517,
RF_20_t6,200.0,0.7576842098834118,
RF_20_t6_pruned_with_sigma_0_0,200.0,0.7408994354007797,
RF_20_t6_pruned_with_sigma_0_1,200.0,0.6161670908410523,
RF_20_t6_pruned_with_sigma_0_2,200.0,0.66846577520428,
RF_20_t6_pruned_with_sigma_0_3,200.4,0.566664329970246,
RF_20_t7,200.0,0.7308168719679207,
RF_20_t7_pruned_with_sigma_0_0,200.0,0.754966815838631,
RF_20_t7_pruned_with_sigma_0_1,200.0,0.6375003312303082,
RF_20_t7_pruned_with_sigma_0_2,200.0,0.6528323365678774,
RF_20_t7_pruned_with_sigma_0_3,200.0,0.5814972145582835,
RF_20_t8,200.0,0.7294670760988602,
RF_20_t8_pruned_with_sigma_0_0,200.0,0.7064994840212596,
RF_20_t8_pruned_with_sigma_0_1,200.0,0.6416001190882397,
RF_20_t8_pruned_with_sigma_0_2,200.0,0.6684661196233093,
RF_20_t8_pruned_with_sigma_0_3,200.0,0.5825312924682529,
RF_20_t9,200.0,0.7021502280861532,
RF_20_t9_pruned_with_sigma_0_0,200.0,0.6993328889932829,
RF_20_t9_pruned_with_sigma_0_1,200.0,0.6409326649315219,
RF_20_t9_pruned_with_sigma_0_2,200.0,0.6637490554436236,
RF_20_t9_pruned_with_sigma_0_3,200.0,0.597064947665797,
RF_20_t10,199.0,0.683383275456905,
RF_20_t10_pruned_with_sigma_0_0,200.0,0.6954328733739744,
RF_20_t10_pruned_with_sigma_0_1,200.0,0.6879004739534235,
RF_20_t10_pruned_with_sigma_0_2,200.0,0.617749253328018,
RF_20_t10_pruned_with_sigma_0_3,200.0,0.5839649286039323,
RF_20_t11,199.0,0.6176169176494262,
RF_20_t11_pruned_with_sigma_0_0,200.0,0.6994336206960605,
RF_20_t11_pruned_with_sigma_0_1,200.0,0.6734171019295404,
RF_20_t11_pruned_with_sigma_0_2,200.0,0.6216322398462255,
RF_20_t11_pruned_with_sigma_0_3,200.0,0.5590484919477243,
RF_20_t12,199.0,0.5657332844868357,
RF_20_t12_pruned_with_sigma_0_0,200.0,0.6846501543475991,
RF_20_t12_pruned_with_sigma_0_1,200.0,0.696799624632438,
RF_20_t12_pruned_with_sigma_0_2,200.0,0.5950983503084559,
RF_20_t12_pruned_with_sigma_0_3,200.0,0.543014990784604,
RF_20_t13,125.0,0.5346493211727769,
RF_20_t13_pruned_with_sigma_0_0,200.0,0.6717831396159268,
RF_20_t13_pruned_with_sigma_0_1,200.0,0.6869822016180388,
RF_20_t13_pruned_with_sigma_0_2,200.0,0.6136979379522811,
RF_20_t13_pruned_with_sigma_0_3,200.0,0.5668974884556016,
RF_20_t14,80.0,0.4542997164392994,
