Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
24,2,1794.0,1728.0,0,0.509,0.491,
25,0,2788.0,1813.0,0,0.606,0.394,
25,1,0.0,0.0,0,0,0,
25,2,0.0,0.0,0,0,0,
26,0,0.0,0.0,0,0,0,
26,1,1295.0,724.0,0,0.641,0.359,
26,2,1493.0,1089.0,0,0.578,0.422,
27,0,0.0,0.0,0,0,0,
27,1,2768.0,1442.0,0,0.657,0.343,
27,2,20.0,371.0,1,0.051,0.949,
28,0,0.0,0.0,0,0,0,
28,1,1443.0,207.0,0,0.875,0.125,
28,2,1345.0,1606.0,1,0.456,0.544,
29,0,0.0,0.0,0,0,0,
29,1,2767.0,1719.0,0,0.617,0.383,
29,2,21.0,94.0,1,0.183,0.817,
30,0,0.0,0.0,0,0,0,
30,1,1417.0,945.0,0,0.6,0.4,
30,2,1371.0,868.0,0,0.612,0.388,
31,0,0.0,0.0,0,0,0,
31,1,1093.0,108.0,0,0.91,0.09,
31,2,1695.0,1705.0,1,0.499,0.501,
32,0,0.0,0.0,0,0,0,
32,1,2191.0,388.0,0,0.85,0.15,
32,2,597.0,1425.0,1,0.295,0.705,
33,0,0.0,0.0,0,0,0,
33,1,2583.0,745.0,0,0.776,0.224,
33,2,205.0,1068.0,1,0.161,0.839,
34,0,0.0,0.0,0,0,0,
34,1,1605.0,273.0,0,0.855,0.145,
34,2,1183.0,1540.0,1,0.434,0.566,
35,0,0.0,0.0,0,0,0,
35,1,2117.0,1577.0,0,0.573,0.427,
35,2,671.0,236.0,0,0.74,0.26,
36,0,0.0,0.0,0,0,0,
36,1,1259.0,647.0,0,0.661,0.339,
36,2,1529.0,1166.0,0,0.567,0.433,
37,0,0.0,0.0,0,0,0,
37,1,2734.0,1134.0,0,0.707,0.293,
37,2,54.0,679.0,1,0.074,0.926,
38,0,0.0,0.0,0,0,0,
38,1,2100.0,334.0,0,0.863,0.137,
38,2,688.0,1479.0,1,0.317,0.683,
39,0,0.0,0.0,0,0,0,
39,1,2427.0,1708.0,0,0.587,0.413,
39,2,361.0,105.0,0,0.775,0.225,
40,0,0.0,0.0,0,0,0,
40,1,2615.0,773.0,0,0.772,0.228,
40,2,173.0,1040.0,1,0.143,0.857,
